Event.Id,Investigation.Type,Accident.Number,Event.Date,LOCATION,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20151124X33852,Accident,ERA16WA050,2015-10-22,"Rondonopolis Municipality, Brazil",Brazil,-16.466111,-54.711944,ROO,Rondonopolis Airport,Fatal(2),Destroyed,Airplane,,Cessna,150H,No,,,"Non-U.S., Non-Commercial",,Personal,,2,,,,,Unknown,Foreign,
20151026X63613,Accident,CEN16WA020,2015-10-22,"La Tinaja, Mexico",Mexico,,,,,Fatal(4),Destroyed,Airplane,,Learjet,31,No,,,,,,,4,,,,,Cruise,Foreign,
20151022X65329,Accident,GAA16CA026,2015-10-21,"GERLACH, NV",United States,40.391944,-119.213333,,N/A,Non-Fatal,Substantial,Airplane,N272X,Rans,S-7,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Maneuvering,Probable Cause,14-03-2016
20151023X50751,Accident,DCA16CA009,2015-10-21,"Dallas, TX",United States,32.897222,-97.037777,DFW,Dallas / Ft Worth,Non-Fatal,,Airplane,N183AN,Boeing,757 223,No,2,Turbo Fan,Part 121: Air Carrier,SCHD,,American Airlines Inc,,1,,166,UNK,Standing,Probable Cause,08-04-2016
20151209X92855,Accident,GAA16CA071,2015-10-20,"CHRISTMAS ISLAND, KIRIBATI",Kiribati,-2,-157,,N/A,Non-Fatal,Substantial,Helicopter,N1060C,Bell,206,No,1,Turbo Shaft,Part 91: General Aviation,,Other Work Use,,,,,1,VMC,Takeoff,Probable Cause,08-02-2016
20151021X54209,Accident,GAA16CA023,2015-10-20,"FORT BENTON, MT",United States,47.846111,-110.634166,79S,FORT BENTON,Non-Fatal,Substantial,Airplane,N76001,Cessna,140,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,1,,,VMC,Landing,Probable Cause,08-02-2016
20151022X40219,Incident,DCA16WA007,2015-10-20,"Paderborn, Germany",Germany,,,,,Incident,Minor,Airplane,,Boeing,737,No,,,,,,,,,,,,Landing,Foreign,
20151021X11755,Accident,GAA16CA022,2015-10-19,"SIOUX FALLS, SD",United States,43.576667,-96.735555,FSD,JOE FOSS FIELD,Non-Fatal,Substantial,Airplane,N9780G,Cessna,180H,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Landing,Probable Cause,15-01-2016
20151019X53832,Accident,ERA16WA020,2015-10-19,"Buenos Aires, Argentina",Argentina,-34.455,-58.591389,SADF,San Fernando Airport,Non-Fatal,Destroyed,Airplane,,Learjet,35A,No,,,"Non-U.S., Non-Commercial",,Unknown,,,,,2,,Takeoff,Foreign,
20151119X45914,Accident,GAA16CA055,2015-10-18,"SEARCHLIGHT, NV",United States,35.488611,-115,,N/A,Non-Fatal,Substantial,Helicopter,N73224,Bell,47G,No,1,Reciprocating,Part 91: General Aviation,,Other Work Use,,,,,1,VMC,,Probable Cause,14-03-2016
20151020X73414,Accident,ERA16RA021,2015-10-18,"BOGOTA, COLOMBIA",Colombia,4.681667,-74.105556,SKBO,Eldorado Airport,Fatal(10),Substantial,Airplane,,Beech,60,No,,Reciprocating,"Non-U.S., Non-Commercial",,Personal,,10,8,,,VMC,Takeoff,Foreign,
20151019X31431,Accident,ERA16LA019,2015-10-18,"HUMBOLDT, TN",United States,35.802222,-88.864444,M53,HUMBOLDT MUNI,Non-Fatal,Substantial,Airplane,N2339J,Beech,23,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,,,,2,VMC,Takeoff,Factual,08-05-2020
20151019X04728,Accident,ERA16LA018,2015-10-18,"CAMPOBELLO, SC",United States,35.134722,-82.113611,,N/A,Non-Fatal,Substantial,Airplane,N6636A,Cessna,172,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,1,2,VMC,,Probable Cause,02-03-2016
20151021X92117,Accident,GAA16CA024,2015-10-17,"MCKINNEY, TX",United States,33.176945,-96.588889,TKI,COLLIN COUNTY RGNL AT MC KINNE,Non-Fatal,Substantial,Airplane,N2099V,Cessna,120,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Landing,Probable Cause,17-12-2015
20151203X15425,Accident,ERA16LA058,2015-10-17,"SANFORD, FL",United States,28.776945,-81.235,SFB,Orlando Sanford Intl,Non-Fatal,Substantial,Airplane,N381MB,Cessna,R182,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,,,,2,VMC,Takeoff,Probable Cause,23-05-2017
20151019X55704,Accident,CEN16LA015,2015-10-17,"WALLISVILLE, TX",United States,29.801111,-94.709722,T00,CHAMBERS COUNTY,Non-Fatal,Substantial,Gyroplane,N3232Z,Bobby Martin,AUTOGYRO MTO SPORT,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Maneuvering,Probable Cause,25-06-2019
20151017X04139,Accident,WPR16FA014,2015-10-17,"Morongo Valley, CA",United States,34.116389,-116.706944,PSP,PALM SPRINGS INTL,Fatal(2),Destroyed,Airplane,N4972J,Piper,PA 28R-180,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Probable Cause,18-09-2017
20151017X31031,Accident,CEN16FA014,2015-10-17,"Cortland, NE",United States,40.495,-96.764722,,N/A,Fatal(2),Destroyed,Airplane,N999ZF,Zidek,Vans RV-4,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,Maneuvering,Probable Cause,28-11-2017
20151022X62249,Accident,GAA16CA025,2015-10-16,"GRENADA, MS",United States,33.831111,-89.794444,GNF,GRENADA MUNI,Non-Fatal,Substantial,Airplane,N8188D,Donham Timothy J,RV 6A,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Landing,Probable Cause,08-02-2016
20151020X80559,Accident,GAA16CA021,2015-10-16,"OLD HARBOR, AK",United States,56.583889,-153.525,,N/A,Non-Fatal,Substantial,Airplane,N4336Z,Piper,PA 18-150,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Takeoff,Probable Cause,15-01-2016
20151020X94325,Accident,CEN16LA016,2015-10-16,"Lancaster, TX",United States,32.558889,-96.699722,LNC,LANCASTER RGNL,Non-Fatal,Destroyed,Airplane,N849CD,Cirrus Design Corp,SR22,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,1,,1,VMC,Approach,Probable Cause,17-02-2016
20151102X21817,Accident,ANC16WA004,2015-10-16,"Taylor, Canada",Canada,,,,,Fatal(2),,Airplane,,Cessna,207,No,,,,,,,2,,,,,Takeoff,Foreign,
20151015X15949,Accident,WPR16FA013,2015-10-15,"SWAN VALLEY, ID",United States,43.223334,-111.061389,,N/A,Fatal(1),Substantial,Airplane,N280TB,Aviat,A-1C-200,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,1,,,VMC,Climb,Probable Cause,31-05-2017
20151016X84916,Accident,ERA16LA016,2015-10-15,"MITCHELL, VA",United States,38.361944,-78.025834,,N/A,Non-Fatal,Substantial,Airplane,N4070F,Titan,TORNADO,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,,Preliminary,02-11-2015
20151015X81026,Accident,ERA16LA015,2015-10-15,"DICKINSON, AL",United States,31.759167,-87.699444,,N/A,Non-Fatal,Substantial,Helicopter,N206CJ,Bell,206L 3,No,1,Turbo Shaft,Part 137: Agricultural,,Aerial Application,,,,,1,VMC,Maneuvering,Probable Cause,17-10-2017
20151020X24048,Accident,CEN16LA017,2015-10-15,"RAY, MI",United States,42.736666,-82.888889,57D,Ray Community Airport,Non-Fatal,Substantial,Airplane,N224MS,Comp Air Inc. (plambeck),CA8,Yes,1,Turbo Prop,Part 91: General Aviation,,Business,,,,1,,VMC,Approach,Probable Cause,04-04-2016
20151014X62259,Accident,WPR16LA011,2015-10-14,"BATTLE GROUND, WA",United States,45.838333,-122.546666,NA,Private Strip,Non-Fatal,Substantial,Airplane,N533RC,Christopher Tom,KITFOX 5,Yes,,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Takeoff,Probable Cause,06-11-2019
20151105X44223,Accident,GAA16CA042,2015-10-14,"AMARILLO, TX",United States,35.081389,-101.755833,H81,RIVER FALLS,Non-Fatal,Substantial,Airplane,N19CH,Cessna,421,No,2,Reciprocating,Part 91: General Aviation,,Instructional,,,,,1,VMC,Taxi,Probable Cause,05-12-2016
20151019X03221,Accident,GAA16CA017,2015-10-14,"AZTEC, NM",United States,36.8375,-108.0275,N19,AZTEC MUNI,Non-Fatal,Substantial,Airplane,N90K,Cessna,195A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Landing,Probable Cause,03-12-2015
20151019X81548,Accident,GAA16CA016,2015-10-14,"JACKSON, NH",United States,44.211944,-71.254167,,N/A,Non-Fatal,Substantial,Glider,N102MW,Central Missouri State Univ,HP 14,Yes,0,,Part 91: General Aviation,,Personal,,,,,1,IMC,Descent,Probable Cause,17-12-2015
20151015X71651,Accident,GAA16CA015,2015-10-14,"GRACE, ID",United States,42.461389,-111.703889,,N/A,Non-Fatal,Substantial,Airplane,N288BC,Maule,M 7-260C,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Landing,Probable Cause,15-01-2016
20151015X54804,Accident,ERA16LA014,2015-10-14,"EUFALA, AL",United States,31.951389,-85.128889,EUF,Weedon Field,Non-Fatal,Substantial,Airplane,N4931M,Gross Michael E,STOL CH 701,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Takeoff,Probable Cause,25-01-2018
20151014X92113,Accident,WPR16FA012,2015-10-14,"Missoula, MT",United States,46.916389,-114.090555,MSO,MISSOULA INTL,Fatal(1),Destroyed,Airplane,N1940J,Bucker Jungmeister,BU 133,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,Takeoff,Probable Cause,28-11-2017
20151015X05704,Accident,ERA16WA013,2015-10-14,"Yumbillo, Colombia",Colombia,3.612778,-76.559444,,N/A,Fatal(3),Destroyed,Airplane,,Cessna,208B,No,1,Turbo Prop,"Non-U.S., Non-Commercial",,Aerial Observation,,3,,,,,Unknown,Foreign,
20151015X00706,Accident,CEN16FA013,2015-10-14,"Hammond, LA",United States,30.521667,-90.418334,HDC,HAMMOND NORTHSHORE RGNL,Fatal(2),Destroyed,Airplane,N33FA,Cessna,421B,No,2,Reciprocating,Part 91: General Aviation,,Business,,2,,,,VMC,Takeoff,Probable Cause,17-11-2016
20151013X20937,Accident,WPR16LA008,2015-10-13,"BOISE, ID",United States,43.572223,-116.240555,BOI,BOISE AIR TERMINAL/GOWEN FLD,Non-Fatal,Substantial,Airplane,N8273M,Cessna,T210K,No,1,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,,Sp Aircraft,,,,1,VMC,Descent,Probable Cause,03-02-2016
20151013X50647,Accident,CEN16FA011,2015-10-13,"EATON, CO",United States,40.566111,-104.654444,GXY,GREELEY-WELD COUNTY,Fatal(2),Substantial,Airplane,N394CW,Beech,G35,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,Approach,Probable Cause,04-10-2016
20151013X85705,Accident,ERA16FA012,2015-10-13,"Lake Worth, FL",United States,26.616389,-80.095,LNA,PALM BEACH COUNTY PARK,Fatal(2),Destroyed,Airplane,N57312,Piper,PA 28-180,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,Approach,Probable Cause,26-06-2017
20151029X61656,Accident,GAA16CA034,2015-10-12,"ABILENE, TX",United States,32.413333,-99.681945,ABI,ABILENE RGNL,Non-Fatal,Substantial,Airplane,N9736H,Cessna,182R,No,1,Reciprocating,Part 91: General Aviation,,Aerial Observation,,,,,1,VMC,Taxi,Probable Cause,08-02-2016
20151019X65515,Accident,GAA16CA018,2015-10-12,"SAN MARCOS, TX",United States,29.8925,-97.864167,HYI,SAN MARCOS MUNI,Non-Fatal,Substantial,Airplane,N165DR,Furgason James E,VANS RV 4,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Landing,Probable Cause,17-12-2015
20151014X12715,Accident,GAA16CA013,2015-10-12,"MARANA, AZ",United States,32.409444,-111.218334,AVQ,Marana Regional Airport,Non-Fatal,Substantial,Airplane,N5581T,Beech,F33,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,,,,3,VMC,Go-around,Probable Cause,15-01-2016
20151013X85455,Accident,ERA16CA011,2015-10-12,"SALISBURY, NC",United States,35.645833,-80.520278,RUQ,ROWAN COUNTY,Non-Fatal,Substantial,Airplane,N300KG,Piper,PA-32RT-300T,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,3,VMC,Approach,Probable Cause,03-12-2015
20151021X22953,Accident,CEN16LA018,2015-10-12,"WASKOM, TX",United States,32.520556,-94.307778,KASL,Harrison County,Non-Fatal,Substantial,Airplane,N165DC,Diamond,DA20-C1,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,,Probable Cause,01-08-2016
20151013X91320,Accident,CEN16LA008,2015-10-12,"DALLAS, TX",United States,32.847222,-96.851667,DAL,Dallas Love Field Airport,Non-Fatal,Substantial,Airplane,N55674,Beechcraft,A36,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Taxi,Probable Cause,30-11-2015
20151012X01734,Accident,ERA16LA010,2015-10-12,"Kylertown, PA",United States,41.051944,-78.409167,NONE,Private,Fatal(1),Destroyed,Airplane,N176FB,Murray Blair L,FREE BIRD CLASSIC,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,Approach,Probable Cause,01-05-2017
20151019X70023,Accident,GAA16CA019,2015-10-11,"MANKATO, MN",United States,44.218889,-93.919445,MKT,MANKATO RGNL,Non-Fatal,Substantial,Airplane,N3180G,Maule,M 7-235C,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Landing,Probable Cause,15-01-2016
20151013X74735,Accident,GAA16CA012,2015-10-11,"KANAB, UT",United States,37.010278,-112.529723,KNB,KANAB MUNI,Non-Fatal,Substantial,Airplane,N945S,Piper,PA 46-350P,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,4,VMC,Standing,Probable Cause,03-12-2015
20151012X34412,Accident,ERA16LA009,2015-10-11,"MIAMI BEACH, FL",United States,25.79,-79.925834,,N/A,Non-Fatal,Substantial,Airplane,N733VB,Cessna,172N,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Cruise,Probable Cause,25-06-2019
20151012X22117,Accident,CEN16LA007,2015-10-11,"DECATUR, TX",United States,33.260278,-97.581389,LUD,DECATUR MUNI,Fatal(1),Substantial,Glider,N21468,Rich Harry A,WOODSTOCK I,Yes,,,Part 91: General Aviation,,Personal,,1,,,,VMC,Approach,Probable Cause,28-11-2016
20151021X31937,Accident,WPR16LA015,2015-10-10,"TUCSON, AZ",United States,32.109444,-110.937777,TUS,TUCSON INTL,Non-Fatal,Substantial,Airplane,N3123L,Cessna,310J,No,2,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Landing,Probable Cause,11-07-2016
20151010X81206,Accident,ERA16LA008,2015-10-10,"SEVILLE, FL",United States,29.343055,-81.451944,,N/A,Fatal(1),Substantial,Airplane,N5295Y,Cessna,172S,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,2,,,VMC,Maneuvering,Probable Cause,25-01-2018
20151011X04515,Accident,WPR16FA007,2015-10-10,"South Lake Tahoe, CA",United States,38.865833,-119.998055,TVL,LAKE TAHOE,Fatal(2),Destroyed,Airplane,N4485D,Beech,G35,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,Climb,Probable Cause,31-01-2017
20151105X60014,Accident,CEN16LA030,2015-10-10,"Albuquerque, NM",United States,35.189166,106.576389,,N/A,Non-Fatal,,Balloon,N5294Q,Aerostar,RX8,No,,,Part 91: General Aviation,,Personal,,,1,,2,VMC,Landing,Probable Cause,06-10-2017
20151010X52624,Accident,ERA16LA007,2015-10-09,"SAVANNAH, GA",United States,32.128889,-81.235,SAV,SAVANNAH/HILTON HEAD INTL,Non-Fatal,Substantial,Airplane,N9312N,Piper,PA28R,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,2,,,VMC,Approach,Probable Cause,29-06-2016
20151015X31801,Accident,CEN16LA019,2015-10-09,"SHERIDAN, WY",United States,44.769167,-106.980278,KSHR,Sheridan County,Non-Fatal,Substantial,Airplane,N153RW,Quest,KODIAK 100,No,1,Turbo Prop,Part 91: General Aviation,,Personal,,,1,,,VMC,Takeoff,Probable Cause,16-06-2016
20151010X62028,Accident,ERA16FA006,2015-10-09,"Erwin, TN",United States,36.21,-82.375,,N/A,Fatal(2),Destroyed,Airplane,N1058S,Columbia Aircraft Mfg,LC41 550FG,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,Cruise,Probable Cause,26-06-2017
20151022X65901,Accident,DCA16CA008,2015-10-09,"Pound Ridge, NY",United States,41.239166,-73.579723,,N/A,Non-Fatal,,Airplane,N383SW,Boeing,737 3H4,No,2,Turbo Fan,Part 121: Air Carrier,SCHD,,Southwest Airlines Co,,1,,147,UNK,Cruise,Probable Cause,08-04-2016
20151008X02333,Accident,ERA16FA005,2015-10-08,"JASPER, GA",United States,34.443055,-84.451667,JZP,Pickens County Airport,Fatal(1),Substantial,Airplane,N4313E,Piper,PA 38-112,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,1,,,,VMC,Takeoff,Probable Cause,13-11-2017
20151020X23139,Accident,CEN16LA032,2015-10-08,"RED OAK, IA",United States,41.011667,-95.227223,,N/A,Non-Fatal,Substantial,Airplane,N1542H,Cessna,177RG,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,,Probable Cause,06-03-2017
20151008X83112,Accident,ANC16FA001,2015-10-08,"BIG LAKE, AK",United States,61.588611,-149.814444,9AK7,CUBDIVISION,Fatal(1),Substantial,Airplane,N7064,Cessna,150F,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,Maneuvering,Probable Cause,31-01-2017
20151008X00634,Accident,WPR16FA006,2015-10-08,"Hope, ID",United States,48.283056,-116.259167,ID19,Bird Nr 2,Fatal(3),Destroyed,Airplane,N6184F,Cessna,182,No,1,Reciprocating,Part 91: General Aviation,,Personal,,3,,,,VMC,,Probable Cause,31-01-2017
20151015X21006,Accident,GAA16CA014,2015-10-08,"Albuquerque, NM",United States,35.181667,-103.621389,,N/A,Non-Fatal,,Balloon,N106KB,Kubicek,BB,No,4,None,Part 91: General Aviation,,Other Work Use,,,1,,14,VMC,Landing,Probable Cause,21-01-2016
20151007X83126,Accident,WPR16LA005,2015-10-07,"COMPTON, CA",United States,33.89,-118.243889,CPM,COMPTON/WOODLEY,Non-Fatal,Substantial,Airplane,N7506W,Piper,PA28,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,1,,,VMC,Takeoff,Probable Cause,29-06-2016
20151007X62129,Accident,WPR16LA004,2015-10-07,"GEORGETOWN, CA",United States,38.920834,-120.864722,E36,GEORGETOWN,Non-Fatal,Substantial,Airplane,N9918C,Silvaire,LUSCOMBE 8F,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,2,,,VMC,Landing,Probable Cause,06-10-2017
20151007X51551,Accident,ERA16LA003,2015-10-07,"KNOXVILLE, TN",United States,35.95,-85.854444,DKX,KNOXVILLE DOWNTOWN ISLAND,Non-Fatal,Substantial,Airplane,N449CT,Beech,S35,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,2,,,VMC,Takeoff,Preliminary,22-10-2015
20151020X62601,Accident,GAA16CA020,2015-10-06,"JASPER, TX",United States,30.828889,-94.184444,,N/A,Non-Fatal,Substantial,Airplane,N4151Q,Beech,A36,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,4,VMC,,Probable Cause,17-12-2015
20151007X90503,Accident,GAA16CA009,2015-10-06,"KETCHIKAN, AK",United States,55.7825,-131.668334,,N/A,Non-Fatal,Substantial,Helicopter,N779DZ,Robinson Helicopter Company,R44 II,No,1,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,,Pollux Aviation Ltd (dba: Pollux Aviation Ltd),,,,1,VMC,Standing,Probable Cause,03-12-2015
20151007X85353,Accident,GAA16CA008,2015-10-06,"GLENNALLEN, AK",United States,62.241389,-146.012222,,N/A,Non-Fatal,Substantial,Airplane,N7879H,Piper,PA,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Landing,Probable Cause,15-01-2016
20151019X93749,Accident,ERA16WA017,2015-10-06,"CORUMBA, BRAZIL",Brazil,-18.231111,-55.751111,SSFG,Guanabara Farm,Fatal(1),Substantial,Airplane,,Embraer,EMB721C,No,1,Reciprocating,"Non-U.S., Non-Commercial",,Personal,,1,,,2,VMC,Takeoff,Foreign,
20151007X54552,Accident,ERA16LA004,2015-10-06,"ALBANY, GA",United States,31.535833,-84.186666,ABY,SOUTHWEST GEORGIA RGNL,Non-Fatal,Substantial,Airplane,N25734,Beech,58,No,2,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Taxi,Probable Cause,01-05-2017
20151014X11642,Accident,CEN16LA012,2015-10-06,"BOTTINEAU, ND",United States,48.847222,-100.451111,D09,Bottineau Municipal Airport,Non-Fatal,Substantial,Airplane,None,Refling,RV8,Yes,1,Reciprocating,Part 91: General Aviation,,Flight Test,,,,,1,VMC,Cruise,Probable Cause,14-03-2016
20151026X40459,Accident,ERA16WA025,2015-10-06,"Brazil, Brazil",Brazil,,,,N/A,Fatal(2),Destroyed,Airplane,,Piper,PA-28R-200,No,,,"Non-U.S., Non-Commercial",,Unknown,,2,,,,,,Foreign,
20151013X15100,Accident,CEN16WA009,2015-10-06,"Xalapa, Mexico",Mexico,19.486944,-96.798889,,,Fatal(2),Destroyed,Helicopter,,Bell,430,No,,,,,,,2,,,,,Unknown,Foreign,
20151006X15935,Accident,CEN16FA005,2015-10-06,"Chadron, NE",United States,42.688055,-103.072223,,N/A,Fatal(1),Destroyed,Airplane,N877DM,Beech,P35,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,IMC,,Probable Cause,17-10-2017
20151007X15728,Accident,GAA16CA007,2015-10-05,"BRYAN, TX",United States,30.711667,-96.328611,CFD,COULTER FIELD,Non-Fatal,Substantial,Airplane,N477UC,Bogle Absey C,BREEZY RLU-1,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,1,,VMC,Landing,Probable Cause,03-12-2015
20151006X02643,Accident,GAA16CA006,2015-10-05,"DEVINE, TX",United States,29.107778,-98.946666,,N/A,Non-Fatal,Substantial,Helicopter,N174CD,Robinson Helicopter Company,R44 II,No,1,Reciprocating,Part 91: General Aviation,,Business,,,,,1,VMC,Takeoff,Probable Cause,17-12-2015
20151006X85826,Accident,GAA16CA005,2015-10-05,"MONTEREY, CA",United States,36.586944,-121.843055,MRY,MONTEREY RGNL,Non-Fatal,Substantial,Airplane,N53WW,Raytheon Aircraft Company,A36,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Taxi,Probable Cause,15-01-2016
20151007X22546,Accident,CEN16LA006,2015-10-05,"PARKSTON, SD",United States,43.383334,-97.981667,,N/A,Non-Fatal,Substantial,Helicopter,N442RP,Robinson Helicopter,R44,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,2,2,,VMC,Takeoff,Probable Cause,15-11-2018
20151006X12717,Accident,CEN16LA004,2015-10-05,"DEXTER, MO",United States,36.766667,-89.967223,DXE,DEXTER MUNI,Non-Fatal,Substantial,Airplane,N3174J,Cessna,150,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,1,,,VMC,Maneuvering,Probable Cause,05-03-2018
20151005X73730,Accident,CEN16LA003,2015-10-05,"HUNTSVILLE, TX",United States,30.707222,-95.287222,,N/A,Non-Fatal,Substantial,Helicopter,N160CS,Bell,47G,No,1,Turbo Shaft,Part 137: Agricultural,,Aerial Application,,,,1,,VMC,Maneuvering,Probable Cause,18-01-2017
20151005X93607,Accident,WPR16FA002,2015-10-05,"Cedar City, UT",United States,37.648333,-113.198611,CDC,CEDAR CITY RGNL,Fatal(2),Destroyed,Airplane,N6449M,Cessna,152,No,1,Reciprocating,Part 91: General Aviation,,Business,,2,,,,VMC,Maneuvering,Probable Cause,17-10-2017
20151006X53446,Accident,GAA16CA003,2015-10-04,"MARBLE CANYON, AZ",United States,36.734444,-111.752778,AZ03,CLIFF DWELLERS,Non-Fatal,Substantial,Airplane,C-FIIB,Bushmaster,Super Bushmaster,Yes,1,Reciprocating,"Non-U.S., Non-Commercial",,Unknown,,,,1,1,VMC,Approach,Probable Cause,15-01-2016
20151008X73655,Accident,GAA16CA010,2015-10-04,"LINCOLN, CA",United States,38.909167,-121.351111,LHM,LINCOLN RGNL/KARL HARDER FIELD,Non-Fatal,Substantial,Airplane,N2RG,Grosch,STARDUSTER TOO SA 30,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Landing,Probable Cause,17-12-2015
20151006X32623,Accident,GAA16LA001,2015-10-03,"REDDING, CA",United States,40.568056,-122.404722,O85,BENTON FIELD,Non-Fatal,Substantial,Airplane,N7837X,Cessna,172B,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,1,,1,VMC,,Probable Cause,03-02-2016
20151005X12529,Accident,ERA16WA002,2015-10-03,"Chia, Colombia",Colombia,4.849444,-74.033334,SKGY,Guaymaral Airport,Fatal(2),Destroyed,Airplane,,Piper,PA-31-325,No,,,"Non-U.S., Non-Commercial",,Personal,,2,,1,,VMC,Takeoff,Foreign,
20151005X10531,Accident,CEN16WA002,2015-10-03,"Chigwell, United Kingdom",United Kingdom,,,,,Fatal(2),Destroyed,Airplane,,Beech,200,No,2,Turbo Prop,,,,,2,,,,,Other,Foreign,
20151005X95624,Accident,WPR16LA003,2015-10-02,"FALL CITY, WA",United States,47.559444,-121.863611,,N/A,Non-Fatal,Substantial,Airplane,N206HL,Cessna,TU206G,No,,,Part 91: General Aviation,,Personal,,,1,,,VMC,Landing,Probable Cause,11-02-2020
20151013X23913,Accident,CEN16WA010,2015-10-02,"VERACRUZ, NICARAGUA",Nicaragua,11.420556,85.886666,,N/A,Fatal(1),Substantial,Airplane,,Piper,PA31,No,,,"Non-U.S., Non-Commercial",,,,1,,,,,Maneuvering,Foreign,
20151003X00609,Accident,CEN16FA001,2015-10-02,"HUNTSVILLE, TX",United States,30.751944,-95.5825,UTS,Huntsville,Fatal(1),Substantial,Airplane,N3552K,Piper,PA 28-140,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,Cruise,Probable Cause,20-04-2017
20151002X53723,Accident,WPR16FA001,2015-10-02,"Deer Park, WA",United States,47.989722,-117.420834,DEW,Deer Park Airport,Fatal(1),Destroyed,Airplane,N69BD,Johnson,Coot,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,Approach,Probable Cause,04-04-2017
20151002X84211,Accident,ERA16FA001,2015-10-02,"Westminster, SC",United States,34.598333,-83.1625,CEU,OCONEE COUNTY RGNL,Fatal(4),Destroyed,Airplane,N782TM,Piper,PA32R,No,1,Reciprocating,Part 91: General Aviation,,Personal,,4,,,,IMC,Descent,Probable Cause,05-07-2017
